order_id,order_date,customer_id,seller_id,order_status
12990,2023-10-28,360,18,Completed
12991,2022-05-24,540,36,Cancelled
12992,2022-05-07,811,20,Cancelled
12993,2023-08-06,609,54,Completed
12994,2023-05-15,1070,7,Pending
12995,2022-02-10,1,36,Cancelled
12996,2023-01-08,678,42,Pending
12997,2022-10-21,291,1,Cancelled
12998,2023-02-15,204,49,Cancelled
12999,2023-02-23,566,37,Returned
13000,2023-09-27,482,49,Completed
13001,2023-11-28,511,35,Completed
13002,2022-05-13,924,41,Pending
13003,2023-03-28,278,3,Returned
13004,2023-01-11,1005,35,Cancelled
13005,2023-06-09,16,29,Returned
13006,2023-10-02,356,9,Completed
13007,2022-11-18,356,37,Cancelled
13008,2023-01-18,830,42,Cancelled
13009,2022-03-27,599,47,Pending
13010,2023-11-30,1102,25,Returned
13011,2023-02-28,928,12,Cancelled
13012,2023-06-03,1091,38,Completed
13013,2023-04-06,859,7,Pending
13014,2022-09-27,214,7,Completed
13015,2023-11-30,449,55,Pending
13016,2022-02-13,965,4,Returned
13017,2023-09-28,787,45,Pending
13018,2023-10-22,499,47,Returned
13019,2022-02-28,710,31,Returned
13020,2022-09-08,380,50,Cancelled
13021,2023-12-18,740,50,Returned
13022,2023-07-29,632,39,Pending
13023,2022-01-09,1048,10,Pending
13024,2022-06-08,539,48,Cancelled
13025,2022-04-18,945,23,Pending
13026,2022-10-25,1099,26,Returned
13027,2023-01-20,753,23,Pending
13028,2022-06-12,535,29,Completed
13029,2023-08-07,673,8,Completed
13030,2023-02-13,1065,19,Cancelled
13031,2022-03-16,568,29,Returned
13032,2022-08-17,415,43,Pending
13033,2023-02-02,449,53,Cancelled
13034,2023-04-19,610,6,Cancelled
13035,2023-11-17,658,29,Returned
13036,2022-04-06,436,24,Cancelled
13037,2022-12-24,705,10,Completed
13038,2023-04-23,239,51,Cancelled
13039,2023-04-25,1066,14,Pending
13040,2023-10-20,734,52,Completed
13041,2023-07-02,800,6,Completed
13042,2023-04-22,10,4,Completed
13043,2022-04-22,747,52,Pending
13044,2022-03-29,139,15,Returned
13045,2022-07-04,731,37,Cancelled
13046,2022-04-21,196,48,Cancelled
13047,2023-02-11,1098,39,Completed
13048,2023-03-20,264,28,Completed
13049,2022-07-24,945,2,Cancelled
13050,2023-02-16,920,13,Pending
13051,2022-12-03,161,2,Completed
13052,2022-03-08,491,41,Completed
13053,2022-11-21,770,32,Pending
13054,2022-12-17,311,52,Returned
13055,2023-09-11,227,5,Completed
13056,2023-05-13,273,3,Returned
13057,2022-08-06,938,2,Pending
13058,2023-12-21,317,14,Cancelled
13059,2023-05-03,1110,40,Cancelled
13060,2022-04-28,291,52,Returned
13061,2022-10-13,729,44,Completed
13062,2023-04-11,375,49,Cancelled
13063,2022-02-09,567,29,Pending
13064,2023-07-13,868,48,Completed
13065,2022-06-09,755,38,Returned
13066,2023-04-27,252,6,Returned
13067,2022-05-30,307,50,Returned
13068,2023-10-18,675,34,Returned
13069,2022-08-07,868,8,Pending
13070,2022-11-24,264,55,Cancelled
13071,2023-08-05,68,46,Returned
13072,2022-02-02,514,2,Cancelled
13073,2023-09-08,769,26,Cancelled
13074,2023-01-25,442,17,Returned
13075,2022-03-05,1,24,Completed
13076,2023-01-06,358,31,Returned
13077,2023-03-17,903,16,Pending
13078,2023-04-30,274,50,Completed
13079,2022-08-07,856,21,Returned
13080,2022-02-25,1018,38,Cancelled
13081,2022-08-05,173,26,Cancelled
13082,2022-01-24,585,17,Completed
13083,2023-12-02,929,50,Pending
13084,2023-03-10,481,46,Cancelled
13085,2022-10-04,455,42,Pending
13086,2022-09-16,196,4,Cancelled
13087,2023-10-13,796,50,Completed
13088,2022-06-30,599,43,Returned
13089,2022-03-27,556,54,Cancelled
13090,2022-05-26,848,48,Completed
13091,2022-03-12,439,4,Completed
13092,2022-10-08,650,19,Returned
13093,2023-02-19,359,38,Returned
13094,2022-03-25,1060,25,Completed
13095,2022-11-02,1058,8,Cancelled
13096,2023-12-31,1112,18,Pending
13097,2023-04-08,658,51,Pending
13098,2023-03-06,16,18,Returned
13099,2023-06-22,745,48,Cancelled
13100,2022-08-08,421,7,Completed
13101,2023-11-17,553,17,Pending
13102,2022-09-23,767,3,Pending
13103,2022-07-08,793,22,Cancelled
13104,2022-02-25,1032,15,Completed
13105,2022-04-05,880,31,Returned
13106,2023-03-15,852,36,Pending
13107,2022-12-17,510,26,Cancelled
13108,2022-11-01,966,48,Returned
13109,2022-06-18,914,14,Cancelled
13110,2022-07-23,18,17,Completed
13111,2022-12-24,56,9,Cancelled
13112,2023-03-06,919,7,Returned
13113,2023-05-09,1059,46,Completed
13114,2023-05-02,902,27,Pending
13115,2023-07-03,630,28,Returned
13116,2023-12-07,794,55,Cancelled
13117,2022-06-14,347,12,Pending
13118,2023-12-15,1056,17,Completed
13119,2023-03-24,908,9,Returned
13120,2022-12-30,1024,44,Completed
13121,2023-12-11,576,44,Completed
13122,2023-08-08,199,8,Cancelled
13123,2023-02-03,301,27,Cancelled
13124,2022-01-11,1017,42,Cancelled
13125,2023-07-29,26,12,Pending
13126,2023-09-04,450,37,Pending
13127,2022-07-23,320,20,Cancelled
13128,2022-03-21,156,1,Pending
13129,2023-11-15,471,9,Returned
13130,2023-08-16,420,47,Completed
13131,2023-09-24,651,24,Cancelled
13132,2022-05-29,886,34,Completed
13133,2022-11-28,930,36,Completed
13134,2023-11-12,835,4,Completed
13135,2022-11-21,876,29,Returned
13136,2022-01-15,942,23,Returned
13137,2022-06-04,994,35,Pending
13138,2023-04-15,572,16,Completed
13139,2022-06-01,54,8,Pending
13140,2023-05-27,605,27,Completed
13141,2022-11-21,325,39,Cancelled
13142,2022-04-27,970,12,Completed
13143,2023-11-22,885,44,Completed
13144,2023-02-21,265,4,Returned
13145,2022-09-27,382,47,Cancelled
13146,2023-06-18,333,25,Pending
13147,2022-01-04,1034,6,Cancelled
13148,2023-04-07,203,3,Returned
13149,2022-05-09,58,39,Returned
13150,2023-10-12,547,54,Completed
13151,2023-04-06,871,24,Returned
13152,2023-10-17,103,21,Returned
13153,2023-08-16,865,6,Completed
13154,2022-04-10,398,33,Returned
13155,2022-02-07,392,8,Returned
13156,2022-08-12,106,33,Pending
13157,2022-07-12,1078,48,Completed
13158,2023-03-07,111,3,Completed
13159,2023-12-15,224,2,Pending
13160,2023-07-14,75,38,Pending
13161,2022-06-20,506,40,Pending
13162,2023-09-08,1038,39,Pending
13163,2023-01-22,770,39,Completed
13164,2022-08-10,482,24,Pending
13165,2022-12-23,364,21,Pending
13166,2022-08-03,239,51,Returned
13167,2022-07-15,846,18,Completed
13168,2023-11-27,985,35,Pending
13169,2023-08-14,1115,11,Returned
13170,2022-01-15,392,11,Completed
13171,2023-01-15,1041,3,Pending
13172,2023-01-08,965,23,Pending
13173,2022-01-17,12,1,Returned
13174,2022-11-06,146,23,Cancelled
13175,2022-11-11,169,22,Completed
13176,2023-05-30,847,42,Returned
13177,2022-05-08,170,30,Pending
13178,2023-12-18,765,2,Cancelled
13179,2023-05-27,499,17,Cancelled
13180,2023-10-27,897,41,Returned
13181,2023-04-12,1077,50,Returned
13182,2023-02-28,118,20,Returned
13183,2023-02-25,365,9,Completed
13184,2022-12-27,136,11,Cancelled
13185,2022-12-27,1101,17,Completed
13186,2023-07-10,557,14,Cancelled
13187,2023-03-13,18,18,Completed
13188,2023-06-20,403,18,Returned
13189,2022-12-10,205,44,Pending
13190,2022-04-27,499,50,Returned
13191,2022-06-30,324,8,Completed
13192,2023-04-15,595,29,Returned
13193,2023-03-15,562,8,Cancelled
13194,2023-01-18,479,26,Completed
13195,2022-07-01,164,28,Returned
13196,2023-07-21,324,8,Returned
13197,2023-09-02,551,20,Pending
13198,2022-06-16,831,47,Pending
13199,2023-07-10,640,8,Returned
13200,2023-03-23,634,14,Cancelled
13201,2023-01-26,759,13,Cancelled
13202,2022-10-19,208,55,Cancelled
13203,2023-11-07,315,40,Returned
13204,2023-12-07,304,17,Pending
13205,2023-11-28,901,51,Returned
13206,2023-03-24,239,26,Pending
13207,2023-10-12,804,6,Cancelled
13208,2022-10-18,1112,17,Pending
13209,2023-12-20,275,4,Returned
13210,2023-09-28,954,25,Returned
13211,2022-04-12,1090,7,Returned
13212,2022-03-31,255,17,Pending
13213,2022-04-17,125,22,Cancelled
13214,2022-04-02,615,54,Returned
13215,2023-10-28,385,28,Returned
13216,2022-01-17,447,50,Pending
13217,2023-09-24,387,6,Cancelled
13218,2023-02-26,383,30,Pending
13219,2022-04-17,124,10,Completed
13220,2023-05-24,728,50,Completed
13221,2023-10-01,896,39,Returned
13222,2023-07-12,328,14,Pending
13223,2022-04-13,694,54,Pending
13224,2023-10-11,1092,46,Returned
13225,2023-03-31,359,42,Completed
13226,2023-05-31,1003,22,Cancelled
13227,2023-08-19,797,41,Cancelled
13228,2022-02-03,443,26,Completed
13229,2023-11-15,164,10,Returned
13230,2022-10-24,973,2,Returned
13231,2023-03-07,361,3,Cancelled
13232,2022-08-05,585,48,Cancelled
13233,2022-08-17,853,42,Completed
13234,2023-04-11,1011,55,Completed
13235,2023-07-19,1024,11,Pending
13236,2023-01-26,241,10,Completed
13237,2022-04-28,666,12,Completed
13238,2022-07-20,565,14,Cancelled
13239,2023-04-26,832,30,Cancelled
13240,2022-05-08,976,41,Pending
13241,2022-12-26,31,13,Cancelled
13242,2023-04-21,223,30,Cancelled
13243,2023-02-27,266,38,Cancelled
13244,2023-10-23,788,11,Completed
13245,2023-12-22,381,1,Cancelled
13246,2023-02-10,556,27,Returned
13247,2022-01-08,62,47,Completed
13248,2023-01-19,713,39,Cancelled
13249,2022-08-18,847,43,Completed
13250,2023-06-04,521,49,Cancelled
13251,2022-10-18,1095,37,Pending
13252,2022-10-02,602,9,Pending
13253,2023-11-06,140,48,Pending
13254,2022-09-28,590,43,Cancelled
13255,2022-11-11,528,26,Pending
13256,2023-03-01,541,25,Completed
13257,2023-11-21,375,17,Pending
13258,2022-09-05,291,6,Pending
13259,2022-01-05,43,15,Pending
13260,2023-03-01,1077,3,Pending
13261,2022-02-03,8,31,Completed
13262,2022-01-16,483,28,Returned
13263,2022-01-27,42,9,Pending
13264,2022-06-07,333,44,Cancelled
13265,2023-01-19,1094,51,Returned
13266,2023-06-16,1040,18,Pending
13267,2023-09-07,69,48,Returned
13268,2022-11-22,53,40,Cancelled
13269,2022-12-10,685,32,Cancelled
13270,2022-06-24,994,19,Pending
13271,2023-08-09,527,5,Pending
13272,2023-03-17,63,44,Cancelled
13273,2022-09-05,261,6,Completed
13274,2023-07-24,858,12,Returned
13275,2023-02-05,180,47,Completed
13276,2022-07-17,1040,42,Pending
13277,2023-09-24,355,17,Completed
13278,2023-10-22,934,39,Completed
13279,2023-02-07,727,7,Returned
13280,2022-02-22,589,53,Pending
13281,2023-08-15,605,11,Returned
13282,2023-03-16,181,34,Cancelled
13283,2022-05-12,174,53,Returned
13284,2023-10-14,354,2,Returned
13285,2023-02-04,354,14,Cancelled
13286,2022-06-27,434,18,Completed
13287,2023-02-17,905,48,Returned
13288,2022-11-22,282,43,Cancelled
13289,2023-06-14,259,9,Pending
13290,2022-06-12,868,39,Completed
13291,2023-03-24,559,4,Cancelled
13292,2022-08-25,5,48,Completed
13293,2022-04-12,596,14,Cancelled
13294,2023-12-29,394,11,Returned
13295,2022-05-10,336,30,Completed
13296,2023-06-01,63,40,Returned
13297,2022-05-02,44,43,Cancelled
13298,2023-10-09,153,27,Returned
13299,2023-08-14,854,29,Returned
13300,2023-02-06,275,52,Cancelled
13301,2023-10-05,426,32,Returned
13302,2022-09-24,483,49,Returned
13303,2023-07-21,214,30,Returned
13304,2022-06-12,79,26,Pending
13305,2022-11-27,139,30,Pending
13306,2022-07-28,950,51,Pending
13307,2022-04-06,98,10,Completed
13308,2022-04-06,664,12,Returned
13309,2022-01-27,198,33,Returned
13310,2023-03-24,785,34,Returned
13311,2022-01-12,156,18,Completed
13312,2023-10-06,1074,39,Completed
13313,2023-08-31,479,16,Cancelled
13314,2022-06-06,228,45,Returned
13315,2022-01-29,522,4,Cancelled
13316,2023-09-25,149,10,Cancelled
13317,2023-12-26,1082,28,Completed
13318,2023-07-11,162,41,Pending
13319,2022-03-22,863,18,Completed
13320,2023-08-09,395,9,Completed
13321,2023-01-27,801,22,Pending
13322,2022-01-26,186,10,Pending
13323,2022-05-14,558,40,Completed
13324,2023-04-10,446,23,Returned
13325,2023-10-12,830,43,Cancelled
13326,2023-10-09,87,13,Returned
13327,2023-01-02,438,24,Cancelled
13328,2022-07-11,516,13,Returned
13329,2022-09-03,947,48,Pending
13330,2023-10-31,756,45,Returned
13331,2022-08-16,797,25,Completed
13332,2022-11-01,686,44,Cancelled
13333,2022-07-18,325,47,Cancelled
13334,2023-07-03,623,29,Returned
13335,2022-09-09,687,16,Pending
13336,2023-01-23,400,40,Completed
13337,2022-09-24,868,6,Pending
13338,2023-11-07,217,8,Completed
13339,2022-02-22,809,34,Completed
13340,2022-10-09,961,18,Completed
13341,2022-03-26,1001,43,Returned
13342,2022-05-28,932,32,Completed
13343,2023-10-05,240,49,Completed
13344,2022-01-24,48,10,Completed
13345,2023-10-16,875,34,Cancelled
13346,2023-08-17,132,23,Cancelled
13347,2022-04-16,625,19,Returned
13348,2022-04-24,601,20,Returned
13349,2023-04-16,673,52,Cancelled
13350,2023-09-03,334,52,Cancelled
13351,2022-05-06,1099,34,Completed
13352,2022-04-20,36,38,Cancelled
13353,2022-05-26,778,17,Returned
13354,2022-10-17,223,44,Returned
13355,2022-09-26,530,5,Completed
13356,2022-07-04,241,2,Pending
13357,2022-04-06,134,41,Pending
13358,2022-03-21,391,34,Cancelled
13359,2023-05-22,102,54,Completed
13360,2023-01-06,681,20,Cancelled
13361,2022-08-01,498,46,Completed
13362,2023-02-05,511,54,Cancelled
13363,2022-04-14,703,47,Returned
13364,2023-05-18,994,2,Returned
13365,2022-01-23,949,28,Pending
13366,2023-02-28,841,18,Pending
13367,2022-03-17,6,44,Cancelled
13368,2023-05-14,958,39,Returned
13369,2023-10-03,194,48,Cancelled
13370,2022-03-20,742,51,Returned
13371,2022-08-04,912,35,Completed
13372,2023-12-05,473,15,Returned
13373,2023-03-06,216,47,Pending
13374,2023-01-20,876,39,Returned
13375,2022-11-18,38,40,Cancelled
13376,2023-10-11,471,39,Completed
13377,2023-04-07,452,3,Pending
13378,2022-06-14,1013,19,Completed
13379,2022-07-04,103,23,Pending
13380,2022-11-02,42,19,Pending
13381,2022-01-11,947,18,Completed
13382,2022-07-02,66,30,Completed
13383,2023-11-07,943,39,Returned
13384,2023-08-04,193,19,Returned
13385,2023-10-09,1062,5,Pending
13386,2023-09-14,502,55,Returned
13387,2022-02-02,664,13,Returned
13388,2022-05-01,352,34,Pending
13389,2022-12-18,326,24,Returned
13390,2022-12-22,1062,18,Completed
13391,2023-05-11,1121,4,Cancelled
13392,2023-09-21,108,36,Completed
13393,2023-09-07,631,8,Cancelled
13394,2023-07-14,151,43,Completed
13395,2022-01-06,1098,1,Cancelled
13396,2022-06-12,1081,41,Cancelled
13397,2023-06-19,878,38,Returned
13398,2022-09-18,335,36,Pending
13399,2022-05-05,804,38,Completed
13400,2022-07-17,767,13,Returned
13401,2023-09-13,259,22,Completed
13402,2022-01-31,782,29,Completed
13403,2023-07-03,34,9,Cancelled
13404,2022-01-24,326,27,Cancelled
13405,2023-06-15,837,46,Pending
13406,2023-06-09,691,44,Cancelled
13407,2022-06-06,739,4,Completed
13408,2022-08-10,744,40,Cancelled
13409,2023-01-09,847,17,Returned
13410,2022-04-28,117,54,Returned
13411,2022-08-11,650,37,Cancelled
13412,2022-01-31,403,3,Pending
13413,2022-12-02,997,4,Cancelled
13414,2022-05-22,233,40,Returned
13415,2022-08-14,929,16,Completed
13416,2022-03-27,480,11,Completed
13417,2023-12-10,976,27,Completed
13418,2022-05-10,9,26,Returned
13419,2022-10-02,715,31,Returned
13420,2022-10-08,379,34,Completed
13421,2023-05-09,381,8,Pending
13422,2022-07-24,844,39,Pending
13423,2022-04-05,360,1,Completed
13424,2022-12-23,176,2,Completed
13425,2023-12-27,485,55,Returned
13426,2023-07-19,33,27,Cancelled
13427,2023-10-30,696,45,Returned
13428,2022-10-29,157,43,Cancelled
13429,2023-04-24,565,3,Cancelled
13430,2023-05-23,202,34,Cancelled
13431,2023-03-23,923,16,Cancelled
13432,2023-06-09,74,1,Completed
13433,2023-02-14,96,7,Cancelled
13434,2022-07-17,173,35,Cancelled
13435,2022-09-14,155,22,Cancelled
13436,2022-06-27,289,48,Returned
13437,2022-07-22,258,32,Returned
13438,2023-12-05,174,26,Returned
13439,2022-10-15,330,6,Pending
13440,2023-02-07,759,46,Returned
13441,2022-04-16,1020,55,Pending
13442,2023-08-21,161,11,Returned
13443,2023-08-25,186,31,Pending
13444,2022-11-16,143,54,Returned
13445,2022-06-19,907,55,Completed
13446,2022-07-30,640,21,Returned
13447,2023-05-15,27,51,Pending
13448,2023-03-20,202,22,Cancelled
13449,2023-04-02,1045,1,Returned
13450,2023-03-10,670,21,Cancelled
13451,2023-09-03,1118,45,Cancelled
13452,2022-10-06,1032,20,Returned
13453,2022-11-23,472,9,Returned
13454,2023-09-30,259,27,Completed
13455,2022-04-21,55,29,Pending
13456,2023-09-14,911,43,Returned
13457,2023-01-28,1030,33,Pending
13458,2023-03-16,554,45,Returned
13459,2022-07-24,1074,52,Cancelled
13460,2023-08-04,112,1,Cancelled
13461,2022-12-28,146,3,Returned
13462,2023-01-18,230,32,Pending
13463,2023-10-10,497,20,Pending
13464,2022-03-07,461,17,Cancelled
13465,2023-04-06,807,37,Pending
13466,2022-06-21,226,38,Pending
13467,2022-02-04,59,49,Completed
13468,2023-06-08,1100,10,Cancelled
13469,2022-09-17,428,43,Pending
13470,2023-08-24,728,45,Completed
13471,2023-02-24,932,29,Returned
13472,2022-10-28,498,42,Completed
13473,2023-09-11,816,46,Completed
13474,2023-10-23,910,32,Completed
13475,2023-06-28,67,13,Completed
13476,2022-12-27,230,31,Completed
13477,2023-02-12,983,4,Completed
13478,2022-01-31,333,52,Returned
13479,2022-04-28,277,49,Returned
13480,2022-07-04,721,18,Cancelled
13481,2022-11-27,144,11,Cancelled
13482,2023-03-16,691,42,Returned
13483,2022-07-10,1104,53,Returned
13484,2023-01-02,57,18,Cancelled
13485,2022-09-09,308,51,Completed
13486,2022-03-16,174,41,Pending
13487,2022-08-09,750,37,Completed
13488,2023-11-04,1004,33,Returned
13489,2023-01-16,678,37,Cancelled
13490,2023-01-16,560,3,Cancelled
13491,2022-05-29,349,1,Completed
13492,2022-11-18,1091,19,Cancelled
13493,2022-05-06,330,6,Returned
13494,2022-01-10,194,10,Returned
13495,2022-11-23,266,37,Pending
13496,2023-12-06,168,12,Returned
13497,2022-01-12,145,44,Pending
13498,2022-12-03,186,17,Pending
13499,2022-08-07,886,27,Completed
13500,2023-04-22,865,2,Cancelled
13501,2023-08-05,774,53,Returned
13502,2022-11-26,1007,25,Cancelled
13503,2022-08-27,786,46,Pending
13504,2023-07-30,457,44,Returned
13505,2022-03-09,345,28,Cancelled
13506,2023-01-30,735,45,Returned
13507,2022-10-18,554,37,Completed
13508,2023-09-09,1021,37,Returned
13509,2022-08-06,788,17,Pending
13510,2023-06-24,936,5,Returned
13511,2022-08-11,705,19,Completed
13512,2022-04-16,247,4,Completed
13513,2023-07-29,812,39,Cancelled
13514,2022-10-12,1047,55,Completed
13515,2023-09-15,953,49,Pending
13516,2023-11-19,815,43,Completed
13517,2022-03-18,144,38,Cancelled
13518,2023-08-11,730,45,Completed
13519,2023-10-24,863,44,Completed
13520,2023-03-08,465,30,Returned
13521,2023-11-30,375,32,Cancelled
13522,2023-03-22,677,37,Returned
13523,2022-11-22,692,27,Cancelled
13524,2022-11-24,629,32,Cancelled
13525,2022-07-22,556,42,Cancelled
13526,2022-07-21,863,11,Cancelled
13527,2022-02-20,74,41,Cancelled
13528,2023-05-21,438,13,Cancelled
13529,2023-05-26,881,35,Completed
13530,2022-02-17,226,17,Completed
13531,2022-10-09,308,30,Completed
13532,2023-03-08,966,18,Pending
13533,2022-05-03,348,37,Cancelled
13534,2022-05-08,476,48,Completed
13535,2023-04-09,525,30,Cancelled
13536,2022-06-25,524,26,Returned
13537,2023-09-08,562,55,Pending
13538,2022-12-01,569,16,Cancelled
13539,2023-08-29,106,11,Completed
13540,2023-01-28,191,54,Pending
13541,2022-08-31,700,4,Returned
13542,2023-08-14,831,41,Cancelled
13543,2022-01-22,72,15,Pending
13544,2022-10-19,755,12,Cancelled
13545,2022-01-19,457,27,Pending
13546,2023-10-22,905,48,Completed
13547,2023-08-13,479,4,Cancelled
13548,2022-01-05,52,35,Cancelled
13549,2023-04-18,1004,21,Cancelled
13550,2022-10-19,574,36,Completed
13551,2022-05-15,893,2,Pending
13552,2023-02-17,255,51,Completed
13553,2022-02-07,685,39,Returned
13554,2023-07-01,57,28,Returned
13555,2023-06-25,950,34,Returned
13556,2022-02-10,1091,33,Pending
13557,2022-12-12,1070,50,Cancelled
13558,2023-10-23,606,8,Pending
13559,2022-01-17,369,8,Returned
13560,2022-03-13,232,42,Pending
13561,2023-04-27,908,50,Cancelled
13562,2022-04-08,1047,22,Cancelled
13563,2023-03-02,574,27,Pending
13564,2022-11-05,841,28,Returned
13565,2022-10-09,118,11,Cancelled
13566,2022-11-21,1079,27,Returned
13567,2022-12-21,268,55,Cancelled
13568,2023-02-14,113,1,Returned
13569,2022-03-23,166,39,Pending
13570,2023-07-24,668,28,Completed
13571,2022-11-17,1032,27,Completed
13572,2023-05-21,714,8,Returned
13573,2023-09-20,431,46,Cancelled
13574,2022-02-18,893,24,Pending
13575,2023-02-07,1074,51,Cancelled
13576,2022-11-02,107,40,Completed
13577,2023-12-15,1033,51,Completed
13578,2023-04-11,745,54,Pending
13579,2023-05-21,700,36,Returned
13580,2023-10-19,323,55,Pending
13581,2022-05-05,309,24,Completed
13582,2023-01-18,850,42,Pending
13583,2023-09-25,622,22,Completed
13584,2022-04-16,995,10,Cancelled
13585,2022-01-30,145,4,Completed
13586,2022-08-18,740,8,Completed
13587,2022-02-18,821,39,Pending
13588,2022-01-11,412,15,Pending
13589,2022-05-23,114,8,Pending
13590,2022-04-18,575,29,Cancelled
13591,2022-11-27,399,42,Pending
13592,2023-12-06,124,39,Cancelled
13593,2023-03-23,86,51,Returned
13594,2022-08-20,47,35,Pending
13595,2022-06-24,944,41,Pending
13596,2022-04-01,804,48,Returned
13597,2022-07-15,389,14,Returned
13598,2023-01-13,576,32,Returned
13599,2023-07-05,632,7,Completed
13600,2022-01-06,714,44,Completed
13601,2023-12-06,1070,33,Completed
13602,2022-02-23,622,48,Returned
13603,2022-09-23,46,35,Cancelled
13604,2022-02-14,724,27,Pending
13605,2022-04-24,540,1,Completed
13606,2022-02-19,87,6,Returned
13607,2022-11-08,803,2,Pending
13608,2022-03-18,265,7,Completed
13609,2022-09-28,1046,8,Returned
13610,2022-12-04,703,45,Pending
13611,2023-12-06,232,29,Completed
13612,2023-09-20,186,16,Completed
13613,2023-01-24,326,29,Completed
13614,2022-10-04,397,31,Completed
13615,2023-12-17,1089,22,Completed
13616,2022-06-24,956,53,Returned
13617,2022-05-22,555,10,Pending
13618,2023-08-21,733,4,Completed
13619,2023-04-17,1041,25,Pending
13620,2022-05-03,797,53,Completed
13621,2022-05-10,391,13,Returned
13622,2022-11-23,44,17,Returned
13623,2022-06-01,901,40,Pending
13624,2023-08-22,482,8,Completed
13625,2023-02-28,566,23,Returned
13626,2023-10-15,220,7,Completed
13627,2023-04-03,772,32,Completed
13628,2023-11-16,409,24,Cancelled
13629,2022-05-06,471,1,Returned
13630,2023-06-19,1085,47,Pending
13631,2023-06-25,166,47,Pending
13632,2022-09-04,672,51,Completed
13633,2023-08-15,111,36,Completed
13634,2023-05-05,549,27,Completed
13635,2023-11-09,1027,6,Cancelled
13636,2023-05-17,1037,42,Completed
13637,2022-10-15,344,31,Completed
13638,2022-11-26,332,12,Pending
13639,2023-05-10,264,26,Cancelled
13640,2022-08-20,83,25,Pending
13641,2022-04-05,777,4,Cancelled
13642,2022-09-28,924,6,Cancelled
13643,2022-10-31,334,46,Returned
13644,2023-12-30,658,13,Returned
13645,2022-03-26,454,25,Returned
13646,2022-12-28,673,31,Pending
13647,2023-07-26,741,22,Returned
13648,2022-09-06,1113,53,Returned
13649,2023-11-07,333,35,Pending
13650,2023-10-25,310,21,Cancelled
13651,2022-07-30,727,15,Cancelled
13652,2023-12-13,354,3,Completed
13653,2022-03-21,824,37,Completed
13654,2022-03-18,145,45,Returned
13655,2023-05-22,1034,26,Pending
13656,2022-03-03,1068,47,Cancelled
13657,2022-08-06,910,17,Pending
13658,2022-01-14,761,38,Completed
13659,2023-11-18,495,55,Returned
13660,2022-08-10,642,50,Completed
13661,2023-04-25,531,35,Completed
13662,2023-01-30,513,41,Cancelled
13663,2022-07-12,130,8,Pending
13664,2023-05-15,1008,52,Cancelled
13665,2022-04-18,734,11,Cancelled
13666,2022-12-15,947,24,Completed
13667,2022-08-02,1002,43,Returned
13668,2023-08-28,464,8,Completed
13669,2023-06-25,141,54,Pending
13670,2023-06-11,882,30,Returned
13671,2022-11-17,456,1,Cancelled
13672,2022-11-16,434,34,Pending
13673,2023-12-27,173,20,Pending
13674,2023-04-10,473,36,Pending
13675,2023-11-03,1020,34,Pending
13676,2022-06-07,917,34,Completed
13677,2023-06-01,439,13,Pending
13678,2022-04-19,1016,54,Completed
13679,2022-05-14,1081,53,Returned
13680,2022-08-13,498,52,Pending
13681,2023-01-08,169,6,Completed
13682,2023-01-30,989,36,Pending
13683,2023-04-09,561,25,Returned
13684,2023-09-28,428,27,Cancelled
13685,2023-06-10,419,47,Returned
13686,2022-07-27,455,55,Cancelled
13687,2023-02-14,714,31,Completed
13688,2022-07-12,202,3,Returned
13689,2022-03-12,179,28,Completed
13690,2022-10-12,57,4,Returned
13691,2023-03-10,946,17,Pending
13692,2022-06-18,501,38,Cancelled
13693,2023-12-04,739,34,Pending
13694,2022-11-11,112,20,Completed
13695,2023-08-15,715,13,Pending
13696,2023-10-26,877,47,Cancelled
13697,2022-04-15,1080,5,Cancelled
13698,2022-05-31,813,24,Cancelled
13699,2023-04-18,964,51,Cancelled
13700,2022-04-20,1078,38,Cancelled
13701,2022-04-23,37,17,Completed
13702,2022-09-04,1013,31,Pending
13703,2022-01-17,863,28,Returned
13704,2023-04-17,732,1,Pending
13705,2022-07-11,810,2,Pending
13706,2022-10-01,1025,33,Completed
13707,2022-01-30,23,40,Completed
13708,2023-05-03,796,29,Completed
13709,2023-11-09,496,4,Completed
13710,2023-06-28,900,18,Pending
13711,2023-04-09,425,55,Cancelled
13712,2022-12-27,700,24,Cancelled
13713,2022-09-29,18,32,Completed
13714,2022-05-02,627,9,Returned
13715,2023-07-18,1063,47,Pending
13716,2022-03-28,211,16,Pending
13717,2022-12-29,565,21,Returned
13718,2023-03-18,972,30,Completed
13719,2022-08-06,133,3,Pending
13720,2022-06-04,449,33,Returned
13721,2023-02-11,264,31,Cancelled
13722,2023-05-30,111,45,Returned
13723,2023-03-18,850,14,Returned
13724,2023-06-05,901,6,Completed
13725,2022-12-08,759,5,Pending
13726,2022-02-24,861,29,Returned
13727,2023-03-28,897,55,Pending
13728,2022-10-07,862,37,Pending
13729,2023-01-14,193,36,Completed
13730,2022-04-11,515,21,Cancelled
13731,2022-02-20,790,12,Pending
13732,2023-10-27,968,46,Completed
13733,2023-01-27,84,23,Completed
13734,2023-03-09,798,14,Returned
13735,2022-07-18,80,43,Pending
13736,2022-10-29,522,54,Completed
13737,2022-07-13,234,42,Cancelled
13738,2023-02-17,244,10,Returned
13739,2022-06-30,849,27,Cancelled
